code,name,market,market_cap_krw,market_cap_100m
429980,SOL 한국형글로벌전기차&2차전지액티브,코스피,8000000000,80
430500,KIWOOM 물가채KIS,코스피,11400000000,114
432320,KB스타리츠,코스피,265700000000,2657
432600,RISE 국채선물3년,코스피,5500000000,55
432840,HANARO 미국S&P500,코스피,14900000000,149
433220,에셋플러스 글로벌대장장이액티브,코스피,20100000000,201
433250,UNICORN R&D 액티브,코스피,8600000000,86
433330,SOL 미국S&P500,코스피,250300000000,2503
433500,ACE 원자력TOP10,코스피,292800000000,2928
433880,PLUS TDF2060액티브,코스피,43300000000,433
433970,KODEX TDF2030액티브,코스피,81100000000,811
433980,KODEX TDF2040액티브,코스피,122800000000,1228
434060,KODEX TDF2050액티브,코스피,488400000000,4884
434730,HANARO 원자력iSelect,코스피,795400000000,7954
434960,DAISHIN343 K200,코스피,58000000000,580
435040,ACE 글로벌브랜드TOP10,코스피,13500000000,135
435420,TIGER 미국나스닥100채권혼합Fn,코스피,298000000000,2980
435530,KIWOOM TDF2030액티브,코스피,7600000000,76
435540,KIWOOM TDF2040액티브,코스피,8300000000,83
435550,KIWOOM TDF2050액티브,코스피,9400000000,94
436140,SOL 종합채권(AA-이상)액티브,코스피,1150800000000,11508
437070,KODEX 아시아달러채권ESG플러스액티브,코스피,41300000000,413
437080,KODEX 미국종합채권ESG액티브(H),코스피,331100000000,3311
437350,RISE 미국단기투자등급회사채액티브,코스피,28800000000,288
437370,RISE 글로벌농업경제,코스피,7600000000,76
438080,ACE 미국S&P500미국채혼합50액티브,코스피,915900000000,9159
438100,ACE 미국나스닥100미국채혼합50액티브,코스피,606700000000,6067
438320,TIGER 차이나항셍테크레버리지(합성 H),코스피,30000000000,300
438330,TIGER 우량회사채액티브,코스피,703300000000,7033
438560,SOL 국고채3년,코스피,48100000000,481
438570,SOL 국고채10년,코스피,116700000000,1167
438740,마이다스 중소형액티브,코스피,8000000000,80
438900,HANARO Fn K-푸드,코스피,16300000000,163
439260,대한조선,코스피,3810300000000,38103
439860,KODEX ESG종합채권(A-이상)액티브,코스피,307500000000,3075
439870,KODEX 국고채30년액티브,코스피,361100000000,3611
440340,TIGER 글로벌멀티에셋TIF액티브,코스피,19400000000,194
440640,ACE 단기채권알파액티브,코스피,68400000000,684
440650,ACE 미국달러단기채권액티브,코스피,44600000000,446
440910,WON 미국우주항공방산,코스피,86200000000,862
441330,KIWOOM 차이나A50커넥트MSCI,코스피,2500000000,25
441540,HANARO Fn조선해운,코스피,103400000000,1034
441640,KODEX 미국배당커버드콜액티브,코스피,1400700000000,14007
441680,TIGER 미국나스닥100커버드콜(합성),코스피,370200000000,3702
441800,TIME Korea플러스배당액티브,코스피,648800000000,6488
442090,에셋플러스 코리아대장장이액티브,코스피,21700000000,217
442260,마이티 다이나믹퀀트액티브,코스피,34600000000,346
442320,RISE 글로벌원자력,코스피,358800000000,3588
442550,RISE TDF2030액티브,코스피,15500000000,155
442560,RISE TDF2040액티브,코스피,26800000000,268
442570,RISE TDF2050액티브,코스피,139700000000,1397
442580,PLUS 글로벌HBM반도체,코스피,341200000000,3412
443060,HD현대마린솔루션,코스피,7527200000000,75272
444200,SOL 코리아메가테크액티브,코스피,687000000000,6870
444490,WON 미국S&P500,코스피,66100000000,661
445150,KODEX 친환경조선해운액티브,코스피,70200000000,702
445290,KODEX 로봇액티브,코스피,1000800000000,10008
445690,BNK 주주가치액티브,코스피,21700000000,217
445910,TIGER MKF배당귀족,코스피,19000000000,190
446070,유니드비티플러스,코스피,31400000000,314
446690,KODEX 아시아AI반도체exChina액티브,코스피,21500000000,215
446700,RISE 배터리 리사이클링,코스피,15000000000,150
446720,SOL 미국배당다우존스,코스피,909500000000,9095
446770,ACE 글로벌반도체TOP4 Plus,코스피,1027200000000,10272
447430,ACE 주주환원가치주액티브,코스피,60800000000,608
447620,SOL 미국TOP5채권혼합40 Solactive,코스피,98900000000,989
447660,PLUS 애플채권혼합,코스피,17000000000,170
447770,TIGER 테슬라채권혼합Fn,코스피,620100000000,6201
448100,WON 200,코스피,104300000000,1043
448290,TIGER 미국S&P500(H),코스피,436300000000,4363
448300,TIGER 미국나스닥100(H),코스피,292800000000,2928
448330,KODEX 삼성전자채권혼합,코스피,1002400000000,10024
448490,HANARO 32-10 국고채액티브,코스피,19100000000,191
448540,ACE 엔비디아채권혼합,코스피,234600000000,2346
448570,FOCUS AI코리아액티브,코스피,47600000000,476
448630,RISE 삼성그룹Top3채권혼합,코스피,244800000000,2448
448730,삼성FN리츠,코스피,490800000000,4908
449170,TIGER KOFR금리액티브(합성),코스피,2425700000000,24257
449180,KODEX 미국S&P500(H),코스피,695100000000,6951
449190,KODEX 미국나스닥100(H),코스피,464300000000,4643
449450,PLUS K방산,코스피,1811600000000,18116
449580,RISE 테슬라애플아마존채권혼합,코스피,17500000000,175
449680,TIGER 한중전기차(합성),코스피,11000000000,110
449690,TIGER 한중반도체(합성),코스피,27100000000,271
449770,KIWOOM 미국S&P500,코스피,51600000000,516
449780,KIWOOM 미국S&P500(H),코스피,32900000000,329
450080,에코프로머티,코스피,4395800000000,43958
450180,KODEX 한중전기차(합성),코스피,8700000000,87
450190,KODEX 한중반도체(합성),코스피,21700000000,217
450910,SOL 코스닥150,코스피,57800000000,578
451000,PLUS 종합채권(AA-이상)액티브,코스피,436800000000,4368
451060,1Q 200액티브,코스피,256600000000,2566
451150,에셋플러스 글로벌영에이지액티브,코스피,11300000000,113
451530,TIGER 국고채30년스트립액티브,코스피,144300000000,1443
451540,TIGER 종합채권(AA-이상)액티브,코스피,1018500000000,10185
451600,PLUS 국고채30년액티브,코스피,13500000000,135
451670,RISE 국채30년레버리지(합성),코스피,8800000000,88
451800,한화리츠,코스피,901600000000,9016
452250,ACE 미국30년국채선물레버리지(합성 H),코스피,55900000000,559
452260,한화갤러리아,코스피,507900000000,5079
45226K,한화갤러리아우,코스피,22200000000,222
452360,SOL 미국배당다우존스(H),코스피,201600000000,2016
452440,VITA 밸류알파액티브,코스피,12600000000,126
453010,PLUS KOFR금리,코스피,17300000000,173
453060,HANARO KOFR금리액티브(합성),코스피,12100000000,121
453080,KIWOOM 미국나스닥100(H),코스피,65700000000,657
453330,RISE 미국S&P500(H),코스피,87000000000,870
453340,현대그린푸드,코스피,519100000000,5191
453630,KODEX 미국S&P500필수소비재,코스피,18100000000,181
453640,KODEX 미국S&P500헬스케어,코스피,63100000000,631
453650,KODEX 미국S&P500금융,코스피,42200000000,422
453660,KODEX 미국S&P500경기소비재,코스피,13400000000,134
453810,KODEX 인도Nifty50,코스피,387600000000,3876
453820,KODEX 인도Nifty50레버리지(합성),코스피,17800000000,178
453850,ACE 미국30년국채액티브(H),코스피,1760400000000,17604
453870,TIGER 인도니프티50,코스피,369900000000,3699
453950,TIGER TSMC파운드리밸류체인,코스피,39100000000,391
454180,KIWOOM 차이나내수소비TOP CSI,코스피,3600000000,36
454320,HANARO CAPEX설비투자iSelect,코스피,111900000000,1119
454780,KIWOOM 종합채권(AA-이상)액티브,코스피,451100000000,4511
454910,두산로보틱스,코스피,5684700000000,56847
455030,KODEX 미국달러SOFR금리액티브(합성),코스피,651800000000,6518
455660,ACE 미국하이일드액티브(H),코스피,53500000000,535
455850,SOL AI반도체소부장,코스피,1015400000000,10154
455860,SOL 2차전지소부장Fn,코스피,152800000000,1528
455890,RISE 머니마켓액티브,코스피,2368300000000,23683
455960,RISE 미국달러SOFR금리액티브(합성),코스피,59900000000,599
456040,OCI,코스피,763600000000,7636
456200,PLUS 미국달러SOFR금리액티브(합성),코스피,7000000000,70
456250,KODEX 유럽명품TOP10 STOXX,코스피,11700000000,117
456600,TIME 글로벌AI인공지능액티브,코스피,1162900000000,11629
456610,TIGER 미국달러SOFR금리액티브(합성),코스피,655200000000,6552
456680,TIGER 차이나전기차레버리지(합성),코스피,69500000000,695
456880,ACE 미국달러SOFR금리(합성),코스피,358700000000,3587
457190,이수스페셜티케미컬,코스피,2686500000000,26865
457480,ACE 테슬라밸류체인액티브,코스피,1164100000000,11641
457690,KODEX 33-06 국고채액티브,코스피,21400000000,214
457700,KODEX 53-09 국고채액티브,코스피,14100000000,141
457930,BNK 미래전략기술액티브,코스피,8100000000,81
457990,PLUS 태양광&ESS,코스피,75600000000,756
458030,WON 국공채머니마켓액티브,코스피,61600000000,616
458210,KIWOOM CD금리액티브(합성),코스피,126600000000,1266
458250,TIGER 미국30년국채스트립액티브(합성 H),코스피,590300000000,5903
458260,TIGER 미국투자등급회사채액티브(H),코스피,284100000000,2841
458730,TIGER 미국배당다우존스,코스피,3074800000000,30748
458750,TIGER 미국배당다우존스타겟커버드콜1호,코스피,59900000000,599
458760,TIGER 미국배당다우존스타겟커버드콜2호,코스피,750500000000,7505
459560,KODEX 테슬라밸류체인FactSet,코스피,29900000000,299
459580,KODEX CD금리액티브(합성),코스피,8083100000000,80831
459750,RISE 글로벌주식분산액티브,코스피,29700000000,297
459790,KIWOOM 미국성장기업30액티브,코스피,25700000000,257
460270,KIWOOM 미국달러SOFR금리액티브(합성),코스피,10800000000,108
460280,KIWOOM Fn유전자혁신기술,코스피,2900000000,29
460660,RISE 미국S&P배당킹,코스피,23800000000,238
460850,동국씨엠,코스피,170700000000,1707
460860,동국제강,코스피,450400000000,4504
460960,ACE 글로벌인컴TOP10,코스피,85800000000,858
461270,ACE 26-06 회사채(AA-이상)액티브,코스피,153500000000,1535
461340,HANARO 글로벌생성형AI액티브,코스피,36200000000,362
461450,KODEX 코스닥글로벌,코스피,32300000000,323
461460,PLUS 국고채10년액티브,코스피,77900000000,779
461490,RISE 글로벌자산배분액티브,코스피,395100000000,3951
461500,HANARO 종합채권(AA-이상)액티브,코스피,83800000000,838
461580,TIGER 코스닥글로벌,코스피,44700000000,447
461600,SOL 미국30년국채액티브(H),코스피,38700000000,387
461900,PLUS 미국테크TOP10,코스피,16900000000,169
461910,PLUS 미국테크TOP10레버리지(합성),코스피,16900000000,169
461950,KODEX 2차전지핵심소재10,코스피,223400000000,2234
462010,TIGER 2차전지소재Fn,코스피,736700000000,7367
462330,KODEX 2차전지산업레버리지,코스피,636700000000,6367
462340,에셋플러스 글로벌다이나믹시니어액티브,코스피,8300000000,83
462520,조선내화,코스피,164000000000,1640
462870,시프트업,코스피,1778400000000,17784
462900,KoAct 바이오헬스케어액티브,코스피,637600000000,6376
463050,TIME K바이오액티브,코스피,460000000000,4600
463250,TIGER K방산&우주,코스피,890800000000,8908
463290,1Q 단기금융채액티브,코스피,190800000000,1908
463300,RISE 중국본토CSI300,코스피,22200000000,222
463640,KODEX 미국S&P500유틸리티,코스피,16300000000,163
463680,KODEX 미국S&P500테크놀로지,코스피,64800000000,648
463690,KODEX 미국S&P500커뮤니케이션,코스피,12800000000,128
464240,KIWOOM 26-09회사채(AA-이상)액티브,코스피,199900000000,1999
464310,TIGER 글로벌AI&로보틱스 INDXX,코스피,120900000000,1209
464470,PLUS 미국채30년액티브,코스피,54200000000,542
464600,SOL 자동차소부장Fn,코스피,15600000000,156
464610,SOL 의료기기소부장Fn,코스피,13400000000,134
464920,PLUS 일본반도체소부장,코스피,20000000000,200
464930,TIGER 글로벌혁신블루칩TOP10,코스피,131900000000,1319
465330,RISE 2차전지TOP10,코스피,71400000000,714
465350,RISE 2차전지TOP10인버스(합성),코스피,53900000000,539
465580,ACE 미국빅테크TOP7 Plus,코스피,964700000000,9647
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),코스피,114900000000,1149
465620,ACE 미국빅테크TOP7 Plus인버스(합성),코스피,1900000000,19
465660,TIGER 일본반도체FACTSET,코스피,22000000000,220
465670,TIGER 미국캐시카우100,코스피,12400000000,124
465770,STX그린로지스,코스피,54600000000,546
465780,마이티 26-09 특수채(AAA)액티브,코스피,174700000000,1747
466810,BNK 2차전지양극재,코스피,9500000000,95
466920,SOL 조선TOP3플러스,코스피,1910100000000,19101
466930,SOL 자동차TOP3플러스,코스피,224000000000,2240
466940,TIGER 은행고배당플러스TOP10,코스피,955000000000,9550
466950,TIGER 글로벌AI액티브,코스피,335800000000,3358
468370,KODEX iShares미국인플레이션국채액티브,코스피,18600000000,186
468380,KODEX iShares미국하이일드액티브,코스피,110500000000,1105
468630,KODEX iShares미국투자등급회사채액티브,코스피,36100000000,361
469050,RISE 미국반도체NYSE(H),코스피,16300000000,163
469060,RISE 미국반도체NYSE,코스피,45700000000,457
469070,RISE AI&로봇,코스피,480100000000,4801
469150,ACE AI반도체TOP3+,코스피,520200000000,5202
469160,ACE 일본반도체,코스피,14800000000,148
469170,ACE 포스코그룹포커스,코스피,117000000000,1170
469530,RISE 미국달러선물인버스,코스피,5600000000,56
469790,KIWOOM K-테크TOP10,코스피,19300000000,193
469830,SOL 초단기채권액티브,코스피,991700000000,9917
470310,UNICORN 생성형AI강소기업액티브,코스피,3500000000,35
471040,KoAct 글로벌AI&로봇액티브,코스피,197100000000,1971
471230,KODEX 국고채10년액티브,코스피,483700000000,4837
471460,KIWOOM 국고채30년액티브,코스피,28100000000,281
471760,TIGER AI반도체핵심공정,코스피,191200000000,1912
471780,TIGER 코리아테크액티브,코스피,60400000000,604
471990,KODEX AI반도체핵심장비,코스피,426000000000,4260
472150,TIGER 배당커버드콜액티브,코스피,688700000000,6887
472160,TIGER 미국테크TOP10 INDXX(H),코스피,295500000000,2955
